horse_id,horse_name,birth_date,h_sex,raza,height_m,weight_kg,length_m,max_speed_kmh,h_temperament,h_category,h_career_races,h_days_since_last_race,h_linaje,listing_id,seller_id,l_listing_status,l_asking_price_usd,l_created_at,s_first_name,s_last_name,s_verified,s_disputes,s_num_listings,s_flagged_fraud,s_created_at,s_last_active_at,vet_total_exams,vet_major_issues,vet_avg_confidence,v_exam_date,completeness,vet_score,seller_score,horse_trust_score
H894,Need,2000-07-17,F,Pura Raza Española,1.57,544.0,2.4,,Noble / Dócil,Doma y Exhibición,9.0,56.0,No,L6,S79,active,1572372.0,2025-10-20 10:57:23.994336,Elizabeth,Brown,True,0.0,20.0,False,2022-11-23 01:36:55.894349,2023-01-01 01:22:51.628710,3.0,1.0,0.8766666666666666,,0.9090909090909091,0.6666666666666667,1.0,0.8303030303030303
H895,Maybe,2019-12-31,M,Pura Raza Española,,523.0,2.4,48.0,Noble / Dócil,Doma y Exhibición,9.0,217.0,Sí,L3,S60,active,1515584.0,2026-01-04 12:58:52.626519,Jason,Mcdonald,True,1.0,14.0,False,2023-01-18 07:33:39.411572,2023-09-07 09:25:48.712641,2.0,0.0,0.825,,0.9090909090909091,1.0,0.97,0.9576363636363636
H896,Stand,1999-12-18,M,Árabe,1.45,374.0,2.2,59.0,Inteligente / Leal,Endurance (Raid),15.0,321.0,No,L4,S188,sold,1468792.0,2026-01-26 00:07:07.045638,Jennifer,Wright,True,1.0,3.0,False,2025-04-03 09:10:30.229121,2025-04-04 07:29:13.988734,3.0,0.0,0.7633333333333333,,1.0,1.0,0.97,0.994
H897,Trouble,2002-03-15,M,Appaloosa,1.48,459.0,2.3,55.0,Activo / Resistente,Rutas y Western,15.0,,Desconocido,L6,S109,active,1498742.0,2025-05-06 16:06:24.161875,Danielle,Barnes,True,0.0,19.0,False,2022-04-12 16:18:55.592054,2023-08-29 10:32:38.893447,1.0,0.0,0.95,,0.9090909090909091,1.0,1.0,0.9636363636363636
H898,Rule,1995-09-08,F,Percherón,1.63,913.0,2.8,29.0,Muy calmado,Tiro pesado,12.0,274.0,No,L4,S193,active,1547339.0,2025-04-22 03:43:45.614053,Shawn,Johnson,True,0.0,1.0,False,2023-03-25 01:58:50.782802,2023-11-12 18:47:23.238475,2.0,0.0,0.8,,1.0,1.0,1.0,1.0
H899,Turn,1999-09-07,F,Pura Raza Española,1.5,507.0,2.4,46.0,Noble / Dócil,Doma y Exhibición,14.0,72.0,Desconocido,L4,S62,active,1483675.0,2025-12-31 02:42:49.974038,Mark,Nelson,True,0.0,3.0,False,2022-04-23 08:22:11.702588,2025-07-09 11:24:12.039828,2.0,0.0,0.8500000000000001,,1.0,1.0,1.0,1.0
H900,Production,2019-10-07,M,Árabe,1.42,360.0,2.2,,Inteligente / Leal,Endurance (Raid),21.0,360.0,No,L6,S158,active,1502359.0,2026-02-02 13:11:42.794537,Ashley,Hamilton,True,2.0,25.0,False,2022-04-28 18:44:01.140227,2025-11-22 23:04:13.863975,3.0,1.0,0.8966666666666666,,0.9090909090909091,0.6666666666666667,0.94,0.8183030303030303
H901,South,1996-08-15,F,Cuarto de Milla,1.55,505.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,16.0,107.0,Sí,L3,S20,withdrawn,1465488.0,2025-08-05 21:35:25.075650,Mike,Gilmore,True,0.0,20.0,False,2022-02-20 06:12:37.894830,2024-10-17 14:43:46.303739,3.0,0.0,0.8766666666666666,,1.0,1.0,1.0,1.0
H902,However,1998-11-17,F,Appaloosa,1.42,482.0,2.3,55.0,Activo / Resistente,Rutas y Western,19.0,40.0,Sí,L3,S15,active,1455993.0,2025-03-09 19:50:45.566052,Brittany,Medina,True,0.0,1.0,False,2022-05-17 18:40:42.648687,2025-11-08 04:21:54.324348,1.0,0.0,0.73,,1.0,1.0,1.0,1.0
H903,Others,2024-02-12,M,Pura Sangre Inglés,,462.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,17.0,101.0,No,L6,S35,sold,1513623.0,2025-11-13 12:25:39.071073,Kelsey,Ramos,True,1.0,16.0,False,2023-03-11 21:45:38.227854,2023-09-24 07:25:27.910264,2.0,0.0,0.87,,0.9090909090909091,1.0,0.97,0.9576363636363636
H904,Seat,1998-10-31,F,Pura Sangre Inglés,1.69,472.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,12.0,187.0,Sí,L7,S95,sold,1476305.0,2026-02-14 22:43:49.210124,Steve,Schneider,True,0.0,15.0,False,2024-08-04 16:33:55.231354,2025-03-14 19:43:02.440659,2.0,0.0,0.875,,1.0,1.0,1.0,1.0
H905,Those,2003-07-20,M,Appaloosa,1.5,458.0,2.3,55.0,Activo / Resistente,Rutas y Western,16.0,,No,L4,S127,sold,1515319.0,2025-06-06 17:54:04.212163,Jessica,Brewer,True,0.0,11.0,False,2022-06-19 19:57:18.521609,2025-05-09 22:15:27.852224,2.0,0.0,0.81,,0.9090909090909091,1.0,1.0,0.9636363636363636
H906,Everybody,1998-12-15,M,Appaloosa,1.59,471.0,2.3,59.0,Activo / Resistente,Rutas y Western,9.0,9.0,Desconocido,L5,S75,sold,1528180.0,2025-04-10 11:14:46.994563,Aaron,Jones,True,0.0,17.0,False,2023-02-23 14:14:55.593505,2024-04-09 14:57:15.448414,2.0,1.0,0.9,,1.0,0.5,1.0,0.8
H907,Term,2013-09-18,F,Cuarto de Milla,1.47,575.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,,No,L2,S38,active,1497512.0,2025-10-17 17:48:16.460637,Sierra,Griffin,False,3.0,7.0,False,2025-07-16 13:31:34.735987,2025-12-16 16:07:17.036406,2.0,0.0,0.8999999999999999,,0.9090909090909091,1.0,0.51,0.8656363636363636
H908,Process,1995-08-13,F,Cuarto de Milla,1.6,554.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,10.0,116.0,No,L5,S96,active,1578503.0,2025-09-05 03:34:08.186080,Amanda,Goodman,True,0.0,15.0,False,2025-02-16 02:57:13.119904,2025-08-25 21:40:07.222536,2.0,0.0,0.875,,1.0,1.0,1.0,1.0
H909,Blue,1996-03-11,F,Frisón,1.61,628.0,2.6,44.0,Manso / Dispuesto,Tiro y Cine,18.0,76.0,No,L5,S52,sold,1549787.0,2025-06-03 05:11:10.264189,Mary,Foster,False,2.0,20.0,False,2024-04-24 15:12:53.420370,2025-11-06 12:32:47.144984,3.0,0.0,0.85,,1.0,1.0,0.54,0.908
H910,Space,2016-03-25,M,Pura Raza Española,1.51,531.0,2.4,45.0,Noble / Dócil,Doma y Exhibición,8.0,,Sí,L3,S164,sold,1527708.0,2025-10-05 00:35:25.254198,Darrell,Ruiz,True,0.0,5.0,False,2024-08-07 08:09:02.299776,2024-12-18 13:25:57.526402,3.0,0.0,0.91,,0.9090909090909091,1.0,1.0,0.9636363636363636
H911,Never,1998-10-04,M,Shetland (Poni),0.92,168.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,23.0,226.0,Sí,L3,S9,sold,1476099.0,2025-04-28 03:13:27.606788,Amy,Ortiz,False,0.0,1.0,False,2022-03-19 22:19:27.972461,2023-02-21 22:57:23.178429,3.0,0.0,0.9366666666666666,,1.0,1.0,0.6,0.92
H912,Evening,1997-08-16,F,Cuarto de Milla,1.44,586.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,17.0,258.0,No,L4,S60,sold,1465268.0,2025-03-26 09:03:28.646557,Jason,Mcdonald,True,1.0,14.0,False,2023-01-18 07:33:39.411572,2023-09-07 09:25:48.712641,3.0,1.0,0.88,,1.0,0.6666666666666667,0.97,0.8606666666666667
H913,Away,2020-06-22,M,Frisón,1.61,701.0,2.6,43.0,Manso / Dispuesto,Tiro y Cine,16.0,362.0,No,L4,S185,withdrawn,1459911.0,2025-04-17 12:58:08.939565,Angela,Davis,False,2.0,16.0,True,2025-04-03 17:44:59.591352,2025-11-25 21:32:32.543652,2.0,0.0,0.805,,1.0,1.0,0.24,0.8480000000000001
H914,Prepare,2013-11-16,M,Cuarto de Milla,1.47,,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,16.0,180.0,Sí,L7,S153,withdrawn,1519441.0,2025-08-21 20:35:29.105774,Rebecca,Mcgee,True,0.0,11.0,False,2025-08-19 20:15:15.430026,2026-01-23 09:18:14.714957,2.0,0.0,0.88,,0.9090909090909091,1.0,1.0,0.9636363636363636
H915,Ready,2014-03-26,F,Frisón,1.67,671.0,2.6,45.0,Manso / Dispuesto,Tiro y Cine,18.0,399.0,No,L6,S113,sold,1514749.0,2025-12-16 01:58:47.513606,Molly,Hicks,True,0.0,15.0,False,2024-05-18 21:05:38.332789,2024-05-23 22:05:58.419997,2.0,0.0,0.945,,1.0,1.0,1.0,1.0
H916,College,2005-05-06,F,Akhal-Teke,1.55,458.0,2.3,60.0,Independiente,Resistencia,21.0,214.0,Desconocido,L5,S189,active,1528492.0,2025-08-06 13:32:17.471375,Nancy,James,True,0.0,3.0,False,2023-06-09 06:02:46.501173,2025-09-22 02:25:42.300567,1.0,0.0,0.97,,1.0,1.0,1.0,1.0
H917,Form,2001-07-14,F,Appaloosa,1.42,482.0,2.3,58.0,Activo / Resistente,Rutas y Western,15.0,261.0,Sí,L3,S34,active,1532751.0,2025-06-27 16:59:11.200683,John,Kelley,True,0.0,22.0,False,2024-05-30 07:16:57.979718,2025-12-30 15:53:54.748414,1.0,0.0,0.97,,1.0,1.0,1.0,1.0
H918,Bar,2024-02-05,M,Árabe,1.48,413.0,2.2,60.0,Inteligente / Leal,Endurance (Raid),12.0,20.0,Desconocido,L5,S71,active,1475026.0,2025-04-25 13:05:42.584272,Andrea,Crawford,True,0.0,25.0,False,2024-10-03 06:50:56.070942,2025-07-04 07:52:16.672859,3.0,0.0,0.8966666666666666,,1.0,1.0,1.0,1.0
H919,Matter,2001-08-18,M,Frisón,1.63,759.0,2.6,,Manso / Dispuesto,Tiro y Cine,16.0,396.0,Sí,L3,S81,active,1536091.0,2025-11-16 08:43:09.909475,Gary,Gonzales,True,0.0,20.0,False,2023-03-21 17:57:21.426522,2023-03-26 15:43:25.619161,2.0,1.0,0.8999999999999999,,0.9090909090909091,0.5,1.0,0.7636363636363637
H920,Enough,2004-09-27,M,Appaloosa,1.46,513.0,2.3,58.0,Activo / Resistente,Rutas y Western,10.0,265.0,Sí,L4,S164,sold,1449226.0,2025-05-11 13:25:10.666377,Darrell,Ruiz,True,0.0,5.0,False,2024-08-07 08:09:02.299776,2024-12-18 13:25:57.526402,1.0,1.0,0.79,,1.0,0.0,1.0,0.6000000000000001
H921,Sea,2006-07-15,M,Pura Raza Española,1.6,502.0,2.4,48.0,Noble / Dócil,Doma y Exhibición,13.0,,Sí,L4,S194,active,1571271.0,2025-12-30 06:15:34.187754,Lisa,Fowler,True,1.0,7.0,False,2025-08-07 02:15:57.329253,2025-11-17 12:09:52.214952,1.0,0.0,0.93,,0.9090909090909091,1.0,0.97,0.9576363636363636
H922,Add,2018-04-22,F,Pura Raza Española,1.5,511.0,2.4,49.0,Noble / Dócil,Doma y Exhibición,17.0,344.0,Desconocido,L3,S10,active,1503412.0,2025-02-27 12:18:28.375218,Karla,Barnett,True,1.0,21.0,False,2023-10-08 22:35:14.742132,2024-09-28 22:38:14.718219,1.0,1.0,0.84,,1.0,0.0,0.97,0.5940000000000001
H923,Really,2014-10-12,F,Akhal-Teke,1.54,,2.3,60.0,Independiente,Resistencia,17.0,373.0,Sí,L3,S133,active,1471246.0,2025-09-29 23:48:18.630500,William,Knight,True,0.0,13.0,False,2024-09-23 19:58:59.485409,2025-09-24 03:53:00.493429,1.0,0.0,0.81,,0.9090909090909091,1.0,1.0,0.9636363636363636
H924,Especially,1996-01-29,F,Cuarto de Milla,1.53,587.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,13.0,283.0,No,L3,S106,active,1488604.0,2025-05-30 13:44:10.931526,Bryan,Saunders,True,0.0,16.0,False,2025-08-26 11:59:12.400671,2025-12-25 02:27:54.312595,2.0,1.0,0.845,,1.0,0.5,1.0,0.8
H925,Change,2001-03-28,M,Percherón,1.7,900.0,2.8,27.0,Muy calmado,Tiro pesado,14.0,260.0,No,L3,S165,sold,1470678.0,2025-02-26 22:36:01.565492,Abigail,Riley,True,1.0,3.0,False,2025-08-30 17:00:00.039051,2025-12-28 08:50:50.820883,2.0,0.0,0.88,,1.0,1.0,0.97,0.994
H926,Economic,2000-06-26,F,Frisón,1.63,607.0,2.6,,Manso / Dispuesto,Tiro y Cine,21.0,30.0,Sí,L1,S73,active,1550995.0,2025-05-19 15:24:27.589576,Mary,Carr,True,0.0,5.0,False,2024-02-29 16:34:52.030638,2025-09-15 06:13:28.347807,1.0,0.0,0.99,,0.9090909090909091,1.0,1.0,0.9636363636363636
H927,Much,2023-12-10,M,Pura Raza Española,1.58,540.0,2.4,47.0,Noble / Dócil,Doma y Exhibición,13.0,201.0,Sí,L6,S192,withdrawn,1472920.0,2025-09-16 20:40:01.293775,Scott,Watson,True,0.0,6.0,False,2024-07-07 11:18:32.441734,2025-05-17 05:52:34.050440,2.0,0.0,0.835,,1.0,1.0,1.0,1.0
H928,Final,2007-06-14,F,Pura Raza Española,1.51,515.0,2.4,46.0,Noble / Dócil,Doma y Exhibición,13.0,127.0,No,L6,S6,sold,1456566.0,2026-01-23 04:57:31.154010,Timothy,Arnold,True,1.0,13.0,False,2024-06-10 20:24:58.812812,2025-10-11 13:07:58.703906,2.0,0.0,0.905,,1.0,1.0,0.97,0.994
H929,Majority,2014-09-24,M,Shetland (Poni),1.05,157.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,17.0,179.0,Sí,L6,S58,sold,1491319.0,2026-01-09 19:45:43.635862,Isaiah,Rodriguez,False,0.0,21.0,False,2023-01-04 20:51:04.793321,2025-04-05 16:44:34.786098,2.0,0.0,0.8600000000000001,,1.0,1.0,0.6,0.92
H930,Mind,2003-09-28,F,Appaloosa,1.53,504.0,2.3,59.0,Activo / Resistente,Rutas y Western,13.0,270.0,Desconocido,L1,S187,withdrawn,1520625.0,2025-09-10 05:47:45.842294,Jacob,Salinas,True,0.0,23.0,False,2025-10-12 04:55:35.245217,2025-12-03 13:49:28.115593,2.0,0.0,0.73,,1.0,1.0,1.0,1.0
H931,Another,2019-06-08,F,Akhal-Teke,1.56,440.0,2.3,60.0,Independiente,Resistencia,14.0,200.0,No,L5,S87,sold,1530271.0,2026-01-24 23:32:37.546700,Daniel,Hines,True,0.0,7.0,False,2026-01-11 21:15:08.357149,2026-02-14 07:31:55.851572,1.0,0.0,0.91,,1.0,1.0,1.0,1.0
H932,High,1998-03-17,F,Pura Raza Española,1.51,543.0,2.4,46.0,Noble / Dócil,Doma y Exhibición,21.0,179.0,No,L5,S62,sold,1460167.0,2025-09-04 15:38:45.563436,Mark,Nelson,True,0.0,3.0,False,2022-04-23 08:22:11.702588,2025-07-09 11:24:12.039828,1.0,0.0,0.92,,1.0,1.0,1.0,1.0
H933,Soon,2011-08-22,F,Pura Raza Española,1.54,527.0,2.4,46.0,Noble / Dócil,Doma y Exhibición,10.0,261.0,No,L6,S52,active,1445957.0,2025-06-16 15:23:38.261628,Mary,Foster,False,2.0,20.0,False,2024-04-24 15:12:53.420370,2025-11-06 12:32:47.144984,1.0,0.0,0.84,,1.0,1.0,0.54,0.908
H934,Common,1997-11-27,M,Cuarto de Milla,1.46,506.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,17.0,,Desconocido,L2,S138,active,1484301.0,2025-09-30 04:59:17.260932,Andre,Mercado,True,0.0,21.0,False,2022-05-14 22:21:04.072508,2025-12-22 07:38:36.635764,2.0,0.0,0.845,,0.9090909090909091,1.0,1.0,0.9636363636363636
H935,Fill,2012-11-23,M,Frisón,1.67,748.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,13.0,,Sí,L6,S13,active,1487173.0,2025-04-09 01:47:51.311482,Heather,Brown,True,0.0,4.0,False,2023-04-24 13:41:55.846352,2025-02-28 04:17:33.601875,2.0,1.0,0.905,,0.9090909090909091,0.5,1.0,0.7636363636363637
H936,Someone,1996-08-11,F,Cuarto de Milla,1.49,544.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,46.0,No,L5,S170,active,1471724.0,2025-09-20 14:21:03.557007,Mark,Hunt,True,0.0,21.0,False,2025-10-02 06:54:37.390565,2025-12-18 18:12:13.392748,1.0,0.0,0.83,,1.0,1.0,1.0,1.0
H937,Yeah,2004-02-11,F,Akhal-Teke,1.54,454.0,2.3,60.0,Independiente,Resistencia,17.0,167.0,Sí,L6,S63,active,1604831.0,2025-07-23 07:19:56.407655,Christine,Cabrera,True,1.0,14.0,False,2023-12-14 21:13:38.713875,2024-03-31 05:46:04.283173,3.0,0.0,0.88,,1.0,1.0,0.97,0.994
H938,Owner,2009-12-02,F,Frisón,1.67,740.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,13.0,16.0,No,L2,S175,withdrawn,1529586.0,2025-12-01 17:47:55.166587,Cindy,Graham,True,0.0,19.0,False,2023-05-28 06:04:52.437253,2024-11-08 19:58:05.420708,2.0,0.0,0.94,,1.0,1.0,1.0,1.0
H939,Police,1997-04-04,F,Appaloosa,1.44,545.0,2.3,58.0,Activo / Resistente,Rutas y Western,17.0,,Desconocido,L6,S178,active,1518801.0,2025-12-31 17:33:18.883582,Patrick,Harvey,True,0.0,7.0,False,2022-11-18 01:24:35.662429,2025-11-03 07:27:54.295624,2.0,0.0,0.77,,0.9090909090909091,1.0,1.0,0.9636363636363636
H940,Member,1999-09-30,M,Appaloosa,1.5,496.0,2.3,58.0,Activo / Resistente,Rutas y Western,15.0,82.0,Sí,L4,S184,active,1496135.0,2025-06-02 19:20:49.331813,Leah,Shields,True,0.0,5.0,False,2023-11-16 23:50:03.414282,2024-04-06 04:02:03.494995,3.0,1.0,0.91,,1.0,0.6666666666666667,1.0,0.8666666666666667
H941,Campaign,2012-08-24,F,Akhal-Teke,1.59,478.0,2.3,60.0,Independiente,Resistencia,14.0,39.0,No,L5,S56,active,1462944.0,2025-09-11 19:21:28.465297,Stephanie,Schultz,False,1.0,10.0,False,2024-12-02 06:18:07.908346,2025-03-06 11:04:56.753545,3.0,1.0,0.86,,1.0,0.6666666666666667,0.5700000000000001,0.7806666666666667
H942,Could,2005-11-18,F,Frisón,1.66,665.0,2.6,45.0,Manso / Dispuesto,Tiro y Cine,10.0,314.0,Sí,L4,S155,active,1481953.0,2026-01-22 16:24:00.789657,Roger,Harper,True,1.0,14.0,False,2024-12-17 14:01:24.367575,2025-04-21 20:41:50.016203,2.0,0.0,0.8999999999999999,,1.0,1.0,0.97,0.994
H943,Across,2017-05-12,M,Hannoveriano,1.6,619.0,2.5,50.0,Equilibrado,Salto y Doma,18.0,244.0,No,L6,S97,sold,1522515.0,2025-09-12 03:55:52.408257,Krista,Greene,True,0.0,24.0,False,2025-01-12 22:12:30.731023,2025-06-14 03:33:29.392487,1.0,0.0,0.74,,1.0,1.0,1.0,1.0
H944,Within,2022-09-19,M,Frisón,1.62,669.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,13.0,21.0,Sí,L4,S133,active,1529800.0,2025-11-20 01:24:30.912184,William,Knight,True,0.0,13.0,False,2024-09-23 19:58:59.485409,2025-09-24 03:53:00.493429,3.0,1.0,0.8666666666666667,,1.0,0.6666666666666667,1.0,0.8666666666666667
H945,Participant,2005-06-22,M,Akhal-Teke,1.6,,2.3,60.0,Independiente,Resistencia,16.0,17.0,Sí,L4,S82,withdrawn,1473686.0,2025-02-25 06:09:23.782421,Andrea,Harper,True,1.0,23.0,False,2025-05-27 23:06:38.150117,2026-01-31 08:41:03.254755,3.0,0.0,0.8266666666666667,,0.9090909090909091,1.0,0.97,0.9576363636363636
H946,Board,2016-08-25,F,Cuarto de Milla,1.57,552.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,25.0,193.0,No,L1,S46,sold,1501517.0,2025-10-30 20:19:23.145545,Michael,Jackson,True,0.0,11.0,False,2023-12-17 01:41:57.754819,2025-04-18 20:40:05.366759,1.0,1.0,0.78,,1.0,0.0,1.0,0.6000000000000001
H947,Front,2005-06-30,M,Cuarto de Milla,1.45,573.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,383.0,No,L7,S113,withdrawn,1515751.0,2025-12-08 01:17:37.994362,Molly,Hicks,True,0.0,15.0,False,2024-05-18 21:05:38.332789,2024-05-23 22:05:58.419997,3.0,0.0,0.8433333333333333,,1.0,1.0,1.0,1.0
H948,Hundred,1998-08-08,F,Cuarto de Milla,1.5,511.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,15.0,128.0,No,L4,S161,withdrawn,1488458.0,2025-06-22 16:42:56.802048,Amanda,Gomez,False,0.0,21.0,False,2024-11-21 19:36:50.792878,2024-12-29 03:40:12.609121,1.0,1.0,0.76,,1.0,0.0,0.6,0.52
H949,Laugh,2011-05-23,F,Pura Raza Española,1.58,547.0,2.4,46.0,Noble / Dócil,Doma y Exhibición,16.0,223.0,Sí,L5,S1,active,1504174.0,2025-11-24 00:54:23.906095,John,Michael,True,0.0,1.0,False,2023-07-31 20:26:54.647190,2024-03-16 04:54:19.537485,1.0,0.0,1.0,,1.0,1.0,1.0,1.0
H950,Pick,2018-01-31,F,Cuarto de Milla,1.49,532.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,14.0,308.0,Sí,L3,S125,active,1511687.0,2026-01-09 11:20:21.512571,Donald,Copeland,True,1.0,3.0,False,2025-02-22 01:12:33.730798,2026-01-21 15:25:04.012141,2.0,0.0,0.87,,1.0,1.0,0.97,0.994
H951,Single,2022-08-02,M,Appaloosa,1.46,504.0,2.3,58.0,Activo / Resistente,Rutas y Western,12.0,356.0,Sí,L7,S13,sold,1571808.0,2025-08-25 01:25:33.602439,Heather,Brown,True,0.0,4.0,False,2023-04-24 13:41:55.846352,2025-02-28 04:17:33.601875,3.0,1.0,0.84,,1.0,0.6666666666666667,1.0,0.8666666666666667
H952,Already,2000-04-08,F,Akhal-Teke,1.55,,2.3,60.0,Independiente,Resistencia,7.0,164.0,Sí,L3,S162,active,1477778.0,2025-09-21 22:57:33.041196,Breanna,Sanders,True,0.0,9.0,False,2025-01-26 20:19:01.134174,2025-06-24 02:20:35.013598,1.0,0.0,0.85,,0.9090909090909091,1.0,1.0,0.9636363636363636
H953,Share,2021-10-19,M,Shetland (Poni),0.98,200.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,16.0,350.0,Sí,L3,S36,sold,1546783.0,2025-08-31 08:28:13.440057,Debra,Moon,True,0.0,20.0,False,2025-06-13 10:31:38.134964,2026-02-11 22:21:39.974447,1.0,1.0,0.9,,1.0,0.0,1.0,0.6000000000000001
H954,Production,2002-11-16,F,Appaloosa,1.58,537.0,2.3,55.0,Activo / Resistente,Rutas y Western,16.0,280.0,Desconocido,L7,S52,active,1447101.0,2025-12-16 12:20:19.481985,Mary,Foster,False,2.0,20.0,False,2024-04-24 15:12:53.420370,2025-11-06 12:32:47.144984,3.0,0.0,0.81,,1.0,1.0,0.54,0.908
H955,Carry,2018-07-24,F,Percherón,1.79,865.0,2.8,27.0,Muy calmado,Tiro pesado,14.0,53.0,Desconocido,L7,S32,active,1489133.0,2025-10-08 07:50:00.757048,Bryan,Hoffman,True,1.0,15.0,False,2024-07-15 01:35:26.330235,2025-03-16 05:37:08.762194,1.0,0.0,0.84,,1.0,1.0,0.97,0.994
H956,Assume,2008-07-08,M,Hannoveriano,1.69,640.0,2.5,50.0,Equilibrado,Salto y Doma,15.0,169.0,Desconocido,L3,S23,withdrawn,1458825.0,2025-06-06 07:29:06.153599,Pamela,Stanley,True,0.0,16.0,False,2024-01-20 19:58:38.073766,2025-09-14 14:46:58.774561,2.0,0.0,0.8200000000000001,,1.0,1.0,1.0,1.0
H957,Stay,2013-05-13,M,Frisón,1.68,725.0,2.6,,Manso / Dispuesto,Tiro y Cine,16.0,384.0,No,L6,S44,sold,1509576.0,2025-08-21 06:39:48.741966,Donna,Brown,False,1.0,14.0,False,2024-02-03 07:53:30.577962,2025-02-08 14:04:31.289171,1.0,1.0,0.74,,0.9090909090909091,0.0,0.5700000000000001,0.47763636363636364
H958,Training,2018-03-28,M,Pura Raza Española,,532.0,2.4,45.0,Noble / Dócil,Doma y Exhibición,16.0,187.0,No,L2,S151,active,1450329.0,2025-11-13 21:10:22.002366,Keith,Palmer,True,0.0,3.0,False,2024-07-07 20:43:50.166346,2024-11-05 08:13:36.639354,3.0,2.0,0.8933333333333334,,0.9090909090909091,0.33333333333333337,1.0,0.696969696969697
H959,Radio,2004-12-29,M,Appaloosa,1.55,532.0,2.3,60.0,Activo / Resistente,Rutas y Western,14.0,101.0,No,L2,S140,active,1454092.0,2025-08-11 21:23:23.210802,Melissa,Burke,True,0.0,19.0,False,2023-07-13 11:25:10.425900,2024-06-24 00:41:32.436309,3.0,0.0,0.8133333333333334,,1.0,1.0,1.0,1.0
H960,Exist,2007-04-14,M,Árabe,1.46,390.0,2.2,59.0,Inteligente / Leal,Endurance (Raid),15.0,49.0,Sí,L5,S60,active,1521385.0,2025-05-09 04:48:05.263652,Jason,Mcdonald,True,1.0,14.0,False,2023-01-18 07:33:39.411572,2023-09-07 09:25:48.712641,2.0,1.0,0.78,,1.0,0.5,0.97,0.794
H961,Plan,2017-03-12,M,Hannoveriano,1.68,643.0,2.5,50.0,Equilibrado,Salto y Doma,21.0,217.0,No,L3,S129,active,1568987.0,2025-12-18 23:08:40.975555,John,Singleton,False,0.0,5.0,False,2022-06-24 17:51:04.478531,2023-03-18 06:07:25.100562,3.0,0.0,0.84,,1.0,1.0,0.6,0.92
H962,Strong,2020-11-01,M,Pura Raza Española,1.53,543.0,2.4,49.0,Noble / Dócil,Doma y Exhibición,15.0,174.0,No,L4,S20,active,1527739.0,2025-04-13 04:12:19.833815,Mike,Gilmore,True,0.0,20.0,False,2022-02-20 06:12:37.894830,2024-10-17 14:43:46.303739,3.0,0.0,0.86,,1.0,1.0,1.0,1.0
H963,Member,2000-12-25,F,Hannoveriano,1.62,624.0,2.5,50.0,Equilibrado,Salto y Doma,10.0,299.0,Sí,L7,S109,withdrawn,1466062.0,2025-07-19 18:34:17.726378,Danielle,Barnes,True,0.0,19.0,False,2022-04-12 16:18:55.592054,2023-08-29 10:32:38.893447,3.0,1.0,0.79,,1.0,0.6666666666666667,1.0,0.8666666666666667
H964,Technology,1996-09-27,M,Pura Sangre Inglés,1.69,479.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,10.0,,Sí,L5,S185,active,1469902.0,2025-12-23 21:29:34.204849,Angela,Davis,False,2.0,16.0,True,2025-04-03 17:44:59.591352,2025-11-25 21:32:32.543652,1.0,0.0,0.71,,0.9090909090909091,1.0,0.24,0.8116363636363637
H965,Choose,2009-06-07,F,Árabe,1.46,369.0,2.2,55.0,Inteligente / Leal,Endurance (Raid),23.0,195.0,Sí,L6,S119,active,1548718.0,2026-01-05 00:13:58.268046,Steven,West,False,1.0,5.0,False,2022-04-17 22:37:38.142960,2026-01-14 19:03:02.240318,2.0,0.0,0.91,,1.0,1.0,0.5700000000000001,0.914
H966,Loss,2007-11-21,F,Shetland (Poni),1.01,179.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,15.0,351.0,No,L7,S79,sold,1491278.0,2025-02-17 12:52:32.702836,Elizabeth,Brown,True,0.0,20.0,False,2022-11-23 01:36:55.894349,2023-01-01 01:22:51.628710,2.0,0.0,0.92,,1.0,1.0,1.0,1.0
