horse_id,birth_date,h_sex,raza,height_m,weight_kg,length_m,max_speed_kmh,h_temperament,h_category,h_career_races,h_career_top3_rate,h_days_since_last_race,h_linaje,h_birth_country,h_current_country,listing_id,seller_id,l_listing_status,l_asking_price_usd,l_price_vs_market_ratio,l_anomaly_score,l_verified_listing,l_created_at,s_first_name,s_last_name,s_verified,s_disputes,s_success_rate,s_num_listings,s_flagged_fraud,s_created_at,s_last_active_at,vet_total_exams,vet_major_issues,vet_avg_confidence
H899,2015-11-23,F,Cuarto de Milla,1.55,,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,8,0.65,38.0,No,España,Francia,L842,S171,active,1506075,1.45,0.87,True,2025-04-30 03:53:02.666635,Kimberly,Green,True,0,0.94,17,False,2022-12-21 14:14:14.060271,2024-09-14 09:58:25.516215,2,1,0.935
H900,2017-11-13,F,Cuarto de Milla,1.52,503.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,12,0.65,171.0,Sí,Qatar,Chile,L514,S108,sold,1467702,1.24,0.82,True,2025-11-23 09:27:42.500804,Anthony,Cunningham,True,1,0.75,7,False,2022-05-10 05:42:47.044089,2023-01-06 20:44:08.774899,1,0,0.9
H901,2011-08-22,M,Árabe,1.42,412.0,2.2,58.0,Inteligente / Leal,Endurance (Raid),12,0.51,,Sí,Reino Unido,Brasil,L632,S130,withdrawn,1471418,1.56,0.19,True,2025-07-23 13:47:31.466058,Brian,Lewis,True,0,0.73,1,False,2024-05-28 14:26:45.035539,2025-06-15 03:52:19.628089,1,0,0.71
H902,2014-08-19,M,Appaloosa,1.52,,2.3,60.0,Activo / Resistente,Rutas y Western,22,0.16,24.0,Desconocido,Alemania,Argentina,L428,S92,withdrawn,1528505,0.98,0.93,True,2025-03-27 03:40:48.040079,Colton,Burke,True,0,0.9,8,True,2022-02-22 02:52:41.075295,2023-10-12 08:32:38.832892,1,0,0.95
H903,2006-10-22,M,Frisón,1.63,774.0,2.6,45.0,Manso / Dispuesto,Tiro y Cine,21,0.67,379.0,No,Turquía,EEUU,L14,S4,active,1508556,0.74,0.66,True,2026-02-01 13:37:05.204736,Audrey,Bird,True,0,0.79,8,False,2022-08-27 01:05:30.126806,2025-05-13 04:51:52.149161,1,0,0.79
H904,1996-02-18,F,Hannoveriano,1.65,622.0,2.5,50.0,Equilibrado,Salto y Doma,15,0.47,293.0,Desconocido,Italia,Qatar,L429,S92,sold,1530381,1.65,0.68,True,2025-10-12 21:04:47.961429,Colton,Burke,True,0,0.9,8,True,2022-02-22 02:52:41.075295,2023-10-12 08:32:38.832892,2,0,0.915
H906,2001-03-31,F,Pura Sangre Inglés,1.69,466.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,17,0.33,190.0,Sí,Reino Unido,México,L221,S46,active,1508270,1.1,0.16,True,2025-06-07 05:52:55.998335,Deborah,Stephens,True,1,0.79,24,False,2022-09-11 11:37:42.495071,2023-01-29 22:17:35.284249,3,0,0.8066666666666666
H907,2016-07-08,M,Cuarto de Milla,1.57,578.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,21,0.4,211.0,No,España,Turquía,L243,S54,active,1507369,1.18,0.34,True,2025-05-04 20:13:11.432957,Connor,Harmon,True,1,0.79,1,False,2025-09-24 23:47:17.759844,2026-01-31 01:59:09.246710,3,0,0.8233333333333333
H908,1998-09-07,F,Akhal-Teke,,432.0,2.3,60.0,Independiente,Resistencia,14,0.3,398.0,Sí,EEUU,Colombia,L404,S87,active,1534025,1.06,0.56,True,2025-06-27 06:14:21.482044,Thomas,Espinoza,True,0,0.91,1,False,2022-09-05 21:48:02.682383,2025-04-21 05:33:53.324258,2,0,0.88
H909,2019-11-08,M,Pura Sangre Inglés,1.68,486.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,16,0.64,366.0,Desconocido,Francia,Argentina,L962,S196,sold,1545784,1.23,0.06,True,2025-06-20 06:43:50.746361,Ashley,Newton,True,1,0.61,8,False,2023-02-14 14:29:50.660909,2024-02-19 15:56:06.193156,2,0,0.9299999999999999
H910,2003-05-10,M,Cuarto de Milla,1.58,561.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,17,0.67,,No,España,Francia,L601,S124,active,1516083,0.64,0.7,True,2025-06-15 09:49:14.617987,Deborah,Gonzalez,True,0,0.68,15,False,2023-12-04 02:39:30.369367,2025-07-29 16:46:00.912284,3,0,0.91
H911,2001-03-13,F,Percherón,1.69,877.0,2.8,26.0,Muy calmado,Tiro pesado,19,0.11,35.0,Sí,EEUU,Chile,L230,S49,withdrawn,1431288,1.24,0.13,True,2025-03-09 13:12:58.602513,Matthew,Pena,True,0,0.9,2,False,2024-07-10 11:31:14.297420,2025-12-23 19:26:54.491446,1,0,0.82
H912,1998-02-23,M,Pura Sangre Inglés,1.64,474.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,15,0.52,227.0,No,Portugal,España,L259,S57,sold,1506596,1.5,0.15,True,2025-10-15 03:05:08.126823,Steve,Jackson,False,0,0.74,15,False,2024-08-12 07:14:22.403693,2024-09-01 23:11:19.208100,3,1,0.84
H913,2012-06-13,F,Percherón,1.67,887.0,2.8,28.0,Muy calmado,Tiro pesado,18,0.65,128.0,Sí,Alemania,Arabia Saudita,L165,S35,active,1494878,1.11,0.39,True,2025-06-28 14:30:20.620835,Tammy,Goodwin,True,0,0.91,10,False,2022-04-12 21:45:35.554903,2023-02-24 01:15:56.283429,3,0,0.8366666666666666
H914,2011-10-25,M,Frisón,1.7,603.0,2.6,45.0,Manso / Dispuesto,Tiro y Cine,15,0.25,36.0,Sí,Portugal,,L193,S39,active,1519899,1.14,0.88,True,2025-09-04 06:57:52.325045,Brandi,Yoder,True,0,0.81,7,False,2024-02-08 13:21:13.049922,2025-10-17 03:50:07.715225,3,0,0.93
H915,2000-09-07,F,Árabe,1.43,433.0,2.2,56.0,Inteligente / Leal,Endurance (Raid),10,0.7,73.0,No,Turquía,España,L84,S19,sold,1532642,0.8,0.35,True,2026-01-25 06:27:23.089627,Patricia,Wagner,False,1,0.92,19,False,2022-08-26 16:21:16.777407,2024-07-19 01:12:34.634962,1,0,0.73
H916,2008-04-15,M,Cuarto de Milla,1.5,594.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,13,0.59,119.0,No,México,Argentina,L341,S75,active,1513533,0.72,0.36,True,2026-01-07 14:24:19.628064,Timothy,Pineda,False,0,0.7,7,False,2023-04-05 00:27:53.389967,2025-05-09 01:55:36.063711,2,1,0.78
H917,2022-04-22,M,Appaloosa,1.51,484.0,2.3,57.0,Activo / Resistente,Rutas y Western,15,0.52,264.0,Sí,Argentina,Brasil,L118,S25,sold,1455314,0.69,0.9,True,2025-11-11 15:54:07.431336,Cody,Pena,False,0,0.84,20,False,2025-05-17 22:13:28.164090,2025-08-19 09:49:30.227768,2,0,0.74
H918,2006-07-26,M,Shetland (Poni),0.78,158.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,12,0.6,273.0,Sí,EEUU,España,L627,S129,active,1515008,0.68,0.79,True,2025-08-31 15:30:45.130550,Cheryl,French,True,1,0.93,1,False,2024-10-31 07:33:56.725428,2025-07-24 23:45:15.686520,2,0,0.99
H919,2015-02-17,M,Pura Raza Española,1.5,515.0,2.4,50.0,Noble / Dócil,Doma y Exhibición,18,0.36,398.0,No,España,,L968,S197,active,1526537,1.65,0.82,True,2025-06-03 13:51:12.398057,Sherry,Potter,True,0,0.8,1,False,2023-01-10 15:14:36.137320,2026-02-09 07:09:07.987271,3,1,0.8766666666666666
H920,2010-09-20,F,Percherón,1.72,876.0,2.8,,Muy calmado,Tiro pesado,9,0.14,319.0,Sí,Alemania,Chile,L665,S138,active,1478149,0.93,0.57,True,2025-12-07 02:22:49.315848,Teresa,Perry,True,2,0.67,11,False,2025-03-11 18:29:27.517231,2025-09-01 00:23:53.134316,2,0,0.8049999999999999
H921,2011-02-18,M,Frisón,1.62,647.0,2.6,45.0,Manso / Dispuesto,Tiro y Cine,12,0.36,33.0,No,Francia,Argentina,L920,S189,active,1510086,1.0,0.45,True,2025-02-10 15:47:02.464650,Kevin,Holder,True,0,0.88,21,False,2024-12-04 08:45:42.236010,2025-12-09 08:44:14.279069,3,0,0.8566666666666668
H922,2000-05-14,F,Pura Sangre Inglés,1.69,466.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,13,0.59,309.0,Sí,Alemania,,L647,S134,active,1485386,1.74,0.51,True,2025-11-19 10:04:39.537573,Jonathan,Spencer,True,1,0.74,6,False,2024-01-14 22:24:58.461898,2025-06-03 00:49:16.132482,2,0,0.945
H923,2022-09-15,F,Shetland (Poni),1.01,197.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,21,0.55,62.0,No,México,Qatar,L34,S9,sold,1500445,1.45,0.76,False,2025-09-17 22:32:44.026037,Angela,Duncan,True,0,0.94,13,False,2023-05-04 06:45:09.714596,2024-05-16 01:34:48.999921,1,0,0.8
H924,2013-02-06,F,Frisón,1.62,697.0,2.6,43.0,Manso / Dispuesto,Tiro y Cine,21,0.55,128.0,Sí,Alemania,Perú,L832,S169,withdrawn,1554816,1.38,0.42,True,2025-07-22 07:46:10.151301,Rita,Reeves,False,1,0.64,18,False,2023-01-27 20:24:57.814619,2025-09-03 02:22:47.301637,1,0,0.96
H925,1997-06-17,M,Akhal-Teke,1.58,438.0,2.3,60.0,Independiente,Resistencia,25,0.3,209.0,Sí,Perú,Argentina,L400,S86,active,1474787,0.89,0.53,True,2025-06-21 10:15:34.027438,Ernest,Washington,True,2,0.68,6,False,2022-12-24 22:24:23.428320,2023-02-15 03:06:24.270681,2,0,0.825
H926,2001-05-24,M,Akhal-Teke,1.51,456.0,2.3,60.0,Independiente,Resistencia,17,0.5,142.0,Desconocido,Qatar,,L963,S196,active,1508388,0.68,0.7,True,2025-10-11 00:21:46.143885,Ashley,Newton,True,1,0.61,8,False,2023-02-14 14:29:50.660909,2024-02-19 15:56:06.193156,2,1,0.94
H927,2005-10-15,F,Pura Sangre Inglés,1.6,472.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,14,0.39,291.0,Sí,Francia,Italia,L763,S158,active,1487934,0.71,0.97,True,2025-08-20 14:18:18.402036,Jessica,Roy,True,0,0.63,15,False,2022-10-13 02:28:34.594096,2026-01-28 11:00:44.407050,2,0,0.77
H929,2015-12-07,M,Árabe,1.41,429.0,2.2,60.0,Inteligente / Leal,Endurance (Raid),11,0.13,65.0,No,Reino Unido,Australia,L733,S152,active,1435008,0.75,0.44,True,2025-03-11 11:55:53.778070,Richard,Flynn,True,1,0.73,17,False,2025-05-29 05:51:40.532189,2025-11-21 20:37:32.156531,2,1,0.9199999999999999
H930,2021-06-25,M,Percherón,1.71,858.0,2.8,25.0,Muy calmado,Tiro pesado,17,0.67,139.0,Desconocido,Alemania,Argentina,L452,S96,active,1548591,1.26,0.13,True,2025-09-12 03:40:05.400313,Gregory,Robinson,True,1,0.66,9,True,2023-11-09 06:02:32.448609,2025-03-30 02:30:43.689223,2,0,0.915
H932,2010-03-24,F,Shetland (Poni),0.73,177.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,15,0.63,80.0,Sí,Argentina,Colombia,L200,S41,withdrawn,1435781,1.64,0.15,True,2025-05-18 11:50:06.053350,Sharon,Rosales,True,0,0.83,15,False,2025-03-14 05:22:14.244977,2026-01-11 01:23:52.081953,1,0,0.87
H933,1996-05-26,F,Frisón,1.69,675.0,2.6,,Manso / Dispuesto,Tiro y Cine,14,0.12,195.0,Sí,Portugal,Alemania,L222,S46,withdrawn,1556680,1.76,0.74,True,2025-10-04 15:17:57.901469,Deborah,Stephens,True,1,0.79,24,False,2022-09-11 11:37:42.495071,2023-01-29 22:17:35.284249,1,0,0.77
H934,1998-04-04,F,Cuarto de Milla,1.5,599.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,13,0.55,304.0,No,EEUU,,L875,S177,sold,1480960,1.5,0.52,True,2025-05-26 17:17:27.000980,Tony,Hawkins,False,0,0.62,16,False,2025-06-10 13:29:17.395228,2025-09-19 03:16:02.020718,2,0,0.835
H935,2014-11-18,M,Shetland (Poni),0.85,191.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,14,0.15,46.0,Desconocido,Arabia Saudita,Australia,L969,S197,withdrawn,1471030,1.07,0.35,True,2026-01-24 01:04:40.193871,Sherry,Potter,True,0,0.8,1,False,2023-01-10 15:14:36.137320,2026-02-09 07:09:07.987271,2,0,0.9299999999999999
H936,2000-01-26,F,Shetland (Poni),0.92,157.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,20,0.61,277.0,No,,Australia,L769,S159,active,1541146,1.07,0.99,False,2025-09-10 15:01:19.583779,Micheal,Smith,True,0,0.81,13,False,2024-03-28 14:31:55.432667,2025-12-02 17:59:18.809181,2,0,0.865
H937,2019-05-03,F,Appaloosa,1.44,523.0,2.3,57.0,Activo / Resistente,Rutas y Western,17,0.65,175.0,Sí,Argentina,Arabia Saudita,L205,S42,active,1496529,1.03,0.14,True,2025-12-13 11:28:05.444636,Erin,Fox,True,0,0.69,3,False,2022-07-27 11:46:30.988721,2025-07-01 23:50:05.843239,3,2,0.8166666666666668
H938,2006-04-16,M,Percherón,1.74,913.0,2.8,30.0,Muy calmado,Tiro pesado,20,0.67,216.0,Sí,Argentina,Australia,L904,S184,active,1548409,1.51,0.73,True,2025-11-05 09:06:12.506164,Donald,Ferguson,True,0,0.63,25,False,2023-05-28 09:04:13.482865,2025-01-24 07:06:52.736849,2,0,0.76
H939,2021-05-16,F,Cuarto de Milla,1.52,557.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,17,0.57,124.0,No,,Arabia Saudita,L537,S112,active,1471805,1.51,0.67,False,2025-11-05 06:15:10.471321,Brittany,Barrett,True,1,0.67,1,True,2023-09-07 11:51:54.799461,2023-12-09 22:30:35.605831,1,0,0.74
H940,2002-09-14,M,Frisón,1.66,673.0,2.6,42.0,Manso / Dispuesto,Tiro y Cine,12,0.29,48.0,No,,Portugal,L44,S11,active,1504378,1.42,0.83,True,2025-03-28 10:55:17.394994,Amy,Roach,True,0,0.62,8,False,2024-03-28 00:52:57.631255,2025-07-16 13:16:38.366544,3,0,0.8466666666666667
H941,2015-07-05,M,Shetland (Poni),1.06,179.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,17,0.11,68.0,No,Turquía,España,L498,S105,active,1538103,1.36,0.68,True,2025-07-07 16:45:10.150412,Jessica,Smith,True,0,0.84,6,False,2022-12-27 19:13:59.197795,2023-05-14 07:50:27.091787,3,1,0.8566666666666666
H942,2000-08-19,F,Árabe,1.4,371.0,2.2,55.0,Inteligente / Leal,Endurance (Raid),13,0.18,278.0,Desconocido,Brasil,,L434,S93,sold,1486694,0.95,0.1,True,2025-11-14 07:25:22.373250,Molly,Cain,False,0,0.71,3,False,2023-09-20 16:57:30.044306,2023-12-05 15:28:58.428869,1,0,0.79
H943,2019-10-13,M,Árabe,1.47,365.0,2.2,57.0,Inteligente / Leal,Endurance (Raid),14,0.64,179.0,No,España,Francia,L857,S173,withdrawn,1472313,0.61,0.52,True,2025-03-29 04:30:04.779818,Barbara,Reese,False,3,0.6,18,False,2024-09-25 02:22:08.692424,2025-08-01 07:01:12.468148,2,0,0.8
H944,2011-05-29,F,Cuarto de Milla,1.58,580.0,2.3,,Tranquilo / Sociable,Rodeo y Trabajo,12,0.37,230.0,Sí,Turquía,Portugal,L905,S184,active,1489239,1.79,0.8,True,2026-01-20 12:54:47.650580,Donald,Ferguson,True,0,0.63,25,False,2023-05-28 09:04:13.482865,2025-01-24 07:06:52.736849,1,1,0.72
H945,2005-05-02,M,Árabe,1.42,350.0,2.2,59.0,Inteligente / Leal,Endurance (Raid),7,0.46,,No,Chile,Colombia,L275,S60,active,1500361,1.67,0.11,True,2025-07-26 03:19:59.563764,Alyssa,Bryant,True,0,0.79,24,False,2023-01-21 16:07:36.302324,2025-08-17 11:05:55.087385,3,0,0.8500000000000001
H947,1995-05-16,F,Shetland (Poni),0.81,174.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,19,0.29,98.0,Desconocido,Francia,EEUU,L752,S156,active,1505956,1.61,0.22,True,2025-09-30 14:32:40.414249,Jesse,West,True,1,0.79,16,False,2023-02-04 07:34:56.741980,2023-05-10 10:14:06.999948,1,0,0.92
H948,2020-07-23,F,Frisón,1.61,672.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,14,0.17,147.0,No,Arabia Saudita,Reino Unido,L322,S72,active,1486570,1.78,0.78,True,2025-10-29 08:19:37.037356,Tonya,Ortiz,True,0,0.71,21,False,2022-06-19 08:59:28.722483,2022-07-13 16:08:33.442153,1,0,0.93
H949,2000-12-29,M,Akhal-Teke,1.59,462.0,2.3,,Independiente,Resistencia,14,0.27,56.0,Sí,Australia,Reino Unido,L938,S192,active,1481234,0.99,0.76,True,2025-02-15 02:44:02.270668,Lauren,Ray,False,2,0.71,24,False,2022-10-31 04:25:11.251037,2025-10-06 00:10:35.144901,3,0,0.7200000000000001
H950,2000-06-07,M,Pura Sangre Inglés,1.7,484.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,14,0.42,106.0,Sí,Alemania,Argentina,L936,S191,withdrawn,1487499,1.01,0.03,False,2026-01-25 03:31:47.019608,Samuel,Adams,True,1,0.92,5,False,2025-01-27 18:50:05.790241,2025-10-04 13:32:00.499067,2,0,0.735
H951,2018-04-12,F,Hannoveriano,1.67,633.0,2.5,50.0,Equilibrado,Salto y Doma,16,0.18,239.0,Sí,España,España,L550,S114,active,1484823,1.35,0.57,True,2025-12-16 04:58:03.878020,Rebecca,White,True,1,0.82,7,False,2024-11-18 13:48:11.385940,2025-06-25 18:50:30.387233,1,0,0.84
H952,2004-07-29,F,Percherón,1.62,835.0,2.8,27.0,Muy calmado,Tiro pesado,15,,66.0,Desconocido,Italia,Arabia Saudita,L268,S59,active,1541958,1.76,0.28,True,2025-03-07 08:02:34.210236,Valerie,Williams,True,0,0.67,7,False,2023-03-10 17:44:14.638941,2025-09-26 22:23:15.365554,3,1,0.8066666666666666
H953,2015-09-16,F,Cuarto de Milla,1.46,580.0,2.3,70.0,Tranquilo / Sociable,Rodeo y Trabajo,13,0.54,351.0,No,Colombia,Francia,L656,S136,active,1502253,1.52,0.3,True,2025-06-02 00:16:37.548927,Daniel,Steele,True,0,0.8,1,False,2022-04-15 07:30:32.811511,2024-10-23 06:10:31.168270,1,1,0.94
H954,2021-06-19,F,Frisón,1.62,742.0,2.6,45.0,Manso / Dispuesto,Tiro y Cine,18,0.6,327.0,Sí,Alemania,Arabia Saudita,L279,S61,sold,1500573,1.6,0.96,True,2025-08-12 16:54:55.368279,Gregory,Mckee,False,0,0.77,17,False,2024-01-07 06:53:19.797967,2025-09-14 03:19:45.397699,3,2,0.8333333333333334
H956,2017-12-16,M,Hannoveriano,,604.0,2.5,50.0,Equilibrado,Salto y Doma,19,0.39,319.0,Sí,Reino Unido,Francia,L585,S120,sold,1541433,1.66,0.99,True,2025-04-11 20:49:34.063670,Sean,Martin,True,0,0.91,20,False,2025-07-16 10:00:32.606054,2025-09-15 02:08:32.688635,1,0,0.86
H957,2003-07-03,F,Frisón,1.66,660.0,2.6,45.0,Manso / Dispuesto,Tiro y Cine,12,0.31,,No,Reino Unido,México,L231,S49,sold,1511394,0.97,0.47,True,2025-05-29 00:17:24.726076,Matthew,Pena,True,0,0.9,2,False,2024-07-10 11:31:14.297420,2025-12-23 19:26:54.491446,2,0,0.845
H958,2008-07-29,F,Hannoveriano,1.65,640.0,2.5,50.0,Equilibrado,Salto y Doma,12,0.34,189.0,No,,España,L442,S94,withdrawn,1481234,1.28,0.89,True,2025-12-20 15:48:04.698214,Stacie,Turner,True,0,0.82,13,False,2022-07-29 19:03:11.614658,2025-07-09 21:46:50.173280,2,0,0.865
H960,2001-10-09,F,Pura Raza Española,1.57,549.0,2.4,,Noble / Dócil,Doma y Exhibición,13,0.6,257.0,No,Arabia Saudita,Alemania,L703,S146,active,1511935,1.46,0.07,False,2025-04-14 09:37:13.930964,Caleb,Anderson,True,0,0.87,6,False,2025-03-15 09:38:26.253205,2025-10-16 19:18:58.112675,1,0,0.75
H961,2018-01-19,M,Akhal-Teke,1.59,470.0,2.3,60.0,Independiente,Resistencia,13,0.35,294.0,No,Perú,Colombia,L538,S112,sold,1430804,1.19,0.67,True,2025-08-18 09:13:27.820162,Brittany,Barrett,True,1,0.67,1,True,2023-09-07 11:51:54.799461,2023-12-09 22:30:35.605831,3,1,0.7133333333333333
H962,2020-02-28,F,Frisón,1.64,666.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,14,0.26,379.0,Sí,Francia,México,L577,S118,active,1505472,1.05,0.98,True,2025-10-11 19:12:34.696834,Jacqueline,Martinez,False,0,0.69,4,False,2022-12-19 10:57:09.225471,2024-01-31 07:40:17.269679,2,0,0.7849999999999999
H963,2020-07-01,M,Percherón,1.71,999.0,2.8,30.0,Muy calmado,Tiro pesado,13,0.17,321.0,No,Portugal,Alemania,L964,S196,active,1537121,0.81,0.57,True,2025-05-18 15:12:30.055809,Ashley,Newton,True,1,0.61,8,False,2023-02-14 14:29:50.660909,2024-02-19 15:56:06.193156,2,0,0.8300000000000001
H964,2012-04-11,F,Pura Sangre Inglés,,499.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,12,0.56,39.0,No,Australia,EEUU,L323,S72,active,1468422,0.98,0.81,True,2025-06-18 09:22:55.499927,Tonya,Ortiz,True,0,0.71,21,False,2022-06-19 08:59:28.722483,2022-07-13 16:08:33.442153,1,0,0.96
H965,2005-01-05,M,Pura Raza Española,1.58,525.0,2.4,50.0,Noble / Dócil,Doma y Exhibición,15,0.24,89.0,Desconocido,Colombia,Brasil,L979,S199,active,1573107,1.62,0.24,True,2025-04-14 07:54:31.224023,Carol,Anderson,False,0,0.78,15,False,2022-05-15 05:00:06.364704,2024-02-04 12:10:21.273618,1,0,0.76
H966,2000-05-19,M,Hannoveriano,1.69,602.0,2.5,50.0,Equilibrado,Salto y Doma,15,0.61,393.0,Desconocido,España,Australia,L460,S97,sold,1542856,0.73,0.07,True,2025-09-13 01:01:50.360561,Natalie,Cooper,True,0,0.72,11,False,2023-09-22 01:15:18.137202,2025-09-12 02:14:37.360227,3,0,0.85
H967,2016-02-11,M,Frisón,,606.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,8,0.48,359.0,Sí,Perú,España,L620,S128,active,1520799,1.13,0.37,True,2026-01-03 20:49:37.405025,Katherine,Pierce,True,1,0.62,14,False,2025-01-01 01:29:18.742228,2026-01-01 10:34:48.667911,2,0,0.835
H968,2018-12-19,F,Frisón,1.69,,2.6,40.0,Manso / Dispuesto,Tiro y Cine,11,0.4,367.0,No,Brasil,Alemania,L653,S135,withdrawn,1535469,1.28,0.35,True,2025-07-26 11:58:08.008641,William,Skinner,True,0,0.94,18,True,2025-10-07 10:16:45.723579,2026-01-17 21:42:28.054972,2,0,0.7849999999999999
H969,2021-05-19,M,Pura Sangre Inglés,1.61,487.0,2.4,71.0,Nervioso / Atlético,Carreras y Salto,10,0.58,,Desconocido,México,Colombia,L510,S107,active,1506044,1.53,0.79,True,2025-05-10 05:05:03.599793,Austin,Williams,True,0,0.88,20,False,2025-09-06 03:51:38.617388,2025-12-16 17:51:17.819100,3,0,0.8066666666666666
H970,2020-01-10,M,Frisón,1.63,717.0,2.6,41.0,Manso / Dispuesto,Tiro y Cine,18,0.16,342.0,No,Chile,México,L201,S41,active,1482439,0.82,0.03,True,2025-04-07 13:48:02.671987,Sharon,Rosales,True,0,0.83,15,False,2025-03-14 05:22:14.244977,2026-01-11 01:23:52.081953,2,0,0.805
H971,2007-02-16,F,Frisón,1.66,723.0,2.6,42.0,Manso / Dispuesto,Tiro y Cine,17,0.64,280.0,No,Chile,Alemania,L235,S51,active,1525647,0.7,0.09,True,2025-04-25 13:35:57.554322,Brenda,Davis,True,2,0.64,7,False,2024-08-19 08:23:27.690390,2026-01-19 21:42:50.021217,2,1,0.9450000000000001
H972,2005-10-06,M,Percherón,1.69,947.0,2.8,,Muy calmado,Tiro pesado,17,0.34,125.0,No,Turquía,España,L742,S154,active,1576376,1.18,0.07,True,2025-02-18 04:32:54.075186,Jennifer,Dorsey,True,1,0.82,15,False,2024-10-25 14:53:24.101866,2025-12-09 03:36:32.811934,3,0,0.77
H973,1998-07-12,M,Akhal-Teke,1.51,430.0,2.3,60.0,Independiente,Resistencia,13,0.22,257.0,No,Italia,Portugal,L166,S35,sold,1537937,1.08,0.97,True,2026-01-20 14:06:59.214033,Tammy,Goodwin,True,0,0.91,10,False,2022-04-12 21:45:35.554903,2023-02-24 01:15:56.283429,2,0,0.85
H974,2013-06-21,M,Frisón,1.61,726.0,2.6,42.0,Manso / Dispuesto,Tiro y Cine,12,,386.0,Sí,Portugal,Francia,L290,S64,sold,1458519,1.62,0.57,True,2025-02-14 11:07:28.225035,James,Sellers,True,1,0.69,20,True,2023-01-20 15:55:36.260327,2023-02-13 06:52:05.204687,3,0,0.9266666666666667
H975,1995-05-07,F,Pura Raza Española,1.59,517.0,2.4,50.0,Noble / Dócil,Doma y Exhibición,7,0.23,,No,Turquía,Colombia,L54,S13,sold,1548694,1.15,0.05,True,2025-08-24 06:04:18.628845,Arthur,Gonzales,True,0,0.89,6,False,2023-05-24 11:34:57.917895,2023-07-05 14:41:07.244353,2,0,0.845
H976,2020-01-18,F,Hannoveriano,1.65,647.0,2.5,50.0,Equilibrado,Salto y Doma,14,0.7,48.0,Desconocido,Brasil,Italia,L798,S164,sold,1568938,0.65,0.33,True,2025-03-23 05:52:45.514948,Brett,Taylor,True,1,0.85,15,False,2026-02-02 10:30:19.435897,2026-02-03 22:00:41.364636,3,0,0.93
H977,2017-06-02,M,Frisón,1.62,791.0,2.6,40.0,Manso / Dispuesto,Tiro y Cine,24,0.2,231.0,Desconocido,España,Francia,L596,S123,active,1450669,0.82,0.78,False,2025-11-04 06:41:17.391646,Kenneth,Rodriguez,True,1,0.82,25,False,2024-10-27 02:24:05.504049,2025-05-06 01:28:58.278344,1,1,0.82
H978,2011-02-25,F,Frisón,1.61,740.0,2.6,43.0,Manso / Dispuesto,Tiro y Cine,12,0.34,158.0,Sí,México,Perú,L448,S95,withdrawn,1514744,0.83,0.28,True,2025-03-10 18:48:53.147846,Elizabeth,Sanchez,True,0,0.72,1,False,2023-08-04 00:00:06.163686,2026-02-09 00:56:54.502017,3,1,0.91
H979,2002-07-28,F,Appaloosa,1.51,471.0,2.3,56.0,Activo / Resistente,Rutas y Western,17,0.27,357.0,Sí,Argentina,Australia,L679,S141,active,1505513,0.73,0.24,True,2025-09-16 23:08:40.469943,Hunter,Roberts,True,1,0.68,3,False,2023-02-07 12:40:44.586962,2025-10-15 17:27:19.373994,3,1,0.7766666666666667
H980,2003-09-16,F,Shetland (Poni),0.78,171.0,1.5,20.0,Testarudo / Fuerte,Niños y Compañía,12,0.66,375.0,Desconocido,Portugal,Reino Unido,L123,S26,active,1530883,1.36,0.48,True,2025-10-09 06:33:52.249540,Audrey,Cook,True,3,0.95,17,False,2022-09-25 16:01:52.544809,2024-08-26 22:44:09.465748,3,1,0.93
H981,2014-08-01,M,Appaloosa,1.46,472.0,2.3,56.0,Activo / Resistente,Rutas y Western,14,,9.0,Sí,EEUU,EEUU,L896,S182,withdrawn,1430646,0.88,0.87,True,2025-11-07 07:19:38.231758,John,Gibbs,True,0,0.92,10,False,2024-06-19 20:34:02.437601,2024-08-13 22:44:23.453781,2,1,0.96
